tourney_date,tourney_id,tourney_name,surface,player_id,player_name,player_rank,player_ioc,round,opponent_id,opponent_name,opponent_rank,opponent_ioc,tourney_winner
20160411,2016-0410,Monte Carlo Masters,Clay,104259,Philipp Kohlschreiber,28,GER,R32,104527,Stanislas Wawrinka,4,SUI,no
20160418,2016-0425,Barcelona,Clay,104259,Philipp Kohlschreiber,27,GER,SF,104745,Rafael Nadal,5,ESP,no
20160502,2016-M021,Madrid Masters,Clay,104259,Philipp Kohlschreiber,25,GER,R64,104655,Pablo Cuevas,27,URU,no
20160509,2016-M009,Rome Masters,Clay,104259,Philipp Kohlschreiber,26,GER,R32,104745,Rafael Nadal,5,ESP,no
20160523,2016-520,Roland Garros,Clay,104259,Philipp Kohlschreiber,26,GER,R128,104597,Nicolas Almagro,49,ESP,no
20160606,2016-0321,Stuttgart,Grass,104259,Philipp Kohlschreiber,26,GER,F,106233,Dominic Thiem,7,AUT,no
20160613,2016-0500,Halle,Grass,104259,Philipp Kohlschreiber,25,GER,QF,106233,Dominic Thiem,7,AUT,no
20160627,2016-540,Wimbledon,Grass,104259,Philipp Kohlschreiber,22,GER,R128,105732,Pierre Hugues Herbert,81,FRA,no
20160711,2016-0414,Hamburg,Clay,104259,Philipp Kohlschreiber,22,GER,QF,105952,Renzo Olivo,153,ARG,no
20160718,2016-0319,Kitzbuhel,Clay,104259,Philipp Kohlschreiber,23,GER,R16,111575,Karen Khachanov,104,RUS,no
20160808,2016-O16,Olympics,Hard,104259,Philipp Kohlschreiber,28,GER,R32,105413,Andrej Martin,121,SVK,no
20160829,2016-560,Us Open,Hard,104259,Philipp Kohlschreiber,26,GER,R128,103917,Nicolas Mahut,42,FRA,no
20161003,2016-0329,Tokyo,Hard,104259,Philipp Kohlschreiber,31,GER,R32,104468,Gilles Simon,30,FRA,no
20161010,2016-5014,Shanghai Masters,Hard,104259,Philipp Kohlschreiber,30,GER,R64,104386,Janko Tipsarevic,158,SRB,no
20161017,2016-M014,Moscow,Hard,104259,Philipp Kohlschreiber,32,GER,SF,104926,Fabio Fognini,50,ITA,no
20161024,2016-0337,Vienna,Hard,104259,Philipp Kohlschreiber,33,GER,R16,104542,Jo Wilfried Tsonga,15,FRA,no
20161031,2016-0352,Paris Masters,Hard,104259,Philipp Kohlschreiber,32,GER,R64,106058,Jack Sock,24,USA,no
20160104,2016-0451,Doha,Hard,104745,Rafael Nadal,5,ESP,F,104925,Novak Djokovic,1,SRB,no
20160118,2016-580,Australian Open,Hard,104745,Rafael Nadal,5,ESP,R128,104269,Fernando Verdasco,45,ESP,no
20160208,2016-0506,Buenos Aires,Clay,104745,Rafael Nadal,5,ESP,SF,106233,Dominic Thiem,19,AUT,no
20160215,2016-M052,Rio de Janeiro,Clay,104745,Rafael Nadal,5,ESP,SF,104655,Pablo Cuevas,45,URU,no
20160307,2016-M006,Indian Wells Masters,Hard,104745,Rafael Nadal,5,ESP,SF,104925,Novak Djokovic,1,SRB,no
20160321,2016-M007,Miami Masters,Hard,104745,Rafael Nadal,5,ESP,R64,106000,Damir Dzumhur,94,BIH,no
20160502,2016-M021,Madrid Masters,Clay,104745,Rafael Nadal,5,ESP,SF,104918,Andy Murray,2,GBR,no
20160509,2016-M009,Rome Masters,Clay,104745,Rafael Nadal,5,ESP,QF,104925,Novak Djokovic,1,SRB,no
20160523,2016-520,Roland Garros,Clay,104745,Rafael Nadal,5,ESP,R32,104719,Marcel Granollers,56,ESP,no
20160808,2016-O16,Olympics,Hard,104745,Rafael Nadal,5,ESP,SF,105223,Juan Martin Del Potro,141,ARG,no
20160808,2016-O16,Olympics,Hard,104745,Rafael Nadal,5,ESP,BR,105453,Kei Nishikori,7,JPN,no
20160815,2016-M024,Cincinnati Masters,Hard,104745,Rafael Nadal,5,ESP,R16,106432,Borna Coric,49,CRO,no
20160829,2016-560,Us Open,Hard,104745,Rafael Nadal,5,ESP,R16,106298,Lucas Pouille,25,FRA,no
20161003,2016-M015,Beijing,Hard,104745,Rafael Nadal,4,ESP,QF,105777,Grigor Dimitrov,20,BUL,no
20161010,2016-5014,Shanghai Masters,Hard,104745,Rafael Nadal,5,ESP,R32,104678,Viktor Troicki,31,SRB,no
20160215,2016-0496,Marseille,Hard,104755,Richard Gasquet,10,FRA,QF,106401,Nick Kyrgios,41,AUS,no
20160307,2016-M006,Indian Wells Masters,Hard,104755,Richard Gasquet,10,FRA,R16,105227,Marin Cilic,12,CRO,no
20160321,2016-M007,Miami Masters,Hard,104755,Richard Gasquet,10,FRA,R16,104607,Tomas Berdych,7,CZE,no
20160411,2016-0410,Monte Carlo Masters,Clay,104755,Richard Gasquet,10,FRA,R32,106298,Lucas Pouille,82,FRA,no
20160502,2016-M021,Madrid Masters,Clay,104755,Richard Gasquet,12,FRA,R16,105453,Kei Nishikori,6,JPN,no
20160509,2016-M009,Rome Masters,Clay,104755,Richard Gasquet,12,FRA,R16,105453,Kei Nishikori,6,JPN,no
20160523,2016-520,Roland Garros,Clay,104755,Richard Gasquet,12,FRA,QF,104918,Andy Murray,2,GBR,no
20160613,2016-0311,London,Grass,104755,Richard Gasquet,10,FRA,R32,105449,Steve Johnson,39,USA,no
20160627,2016-540,Wimbledon,Grass,104755,Richard Gasquet,10,FRA,R16,104542,Jo Wilfried Tsonga,12,FRA,no
20160815,2016-M024,Cincinnati Masters,Hard,104755,Richard Gasquet,15,FRA,R32,104731,Kevin Anderson,24,RSA,no
20160822,2016-6242,Winston-Salem,Hard,104755,Richard Gasquet,15,FRA,QF,105357,John Millman,81,AUS,no
20160829,2016-560,Us Open,Hard,104755,Richard Gasquet,15,FRA,R128,106378,Kyle Edmund,84,GBR,no
20160926,2016-6967,Shenzhen,Hard,104755,Richard Gasquet,18,FRA,F,104607,Tomas Berdych,9,CZE,no
20161003,2016-M015,Beijing,Hard,104755,Richard Gasquet,17,FRA,R16,105807,Pablo Carreno Busta,38,ESP,no
20161010,2016-5014,Shanghai Masters,Hard,104755,Richard Gasquet,17,FRA,R64,105777,Grigor Dimitrov,18,BUL,no
20161024,2016-0328,Basel,Hard,104755,Richard Gasquet,16,FRA,R32,105550,Guido Pella,59,ARG,no
20161031,2016-0352,Paris Masters,Hard,104755,Richard Gasquet,19,FRA,R16,106058,Jack Sock,24,USA,no
20160916,2016-M-DC-2016-WG-M-FRA-CRO-01,Davis Cup WG SF: FRA vs CRO,Hard,104755,Richard Gasquet,17,FRA,RR,105227,Marin Cilic,11,CRO,no
20160104,2016-0891,Chennai,Hard,105138,Roberto Bautista Agut,25,ESP,QF,106432,Borna Coric,44,CRO,no
20160118,2016-580,Australian Open,Hard,105138,Roberto Bautista Agut,21,ESP,R16,104607,Tomas Berdych,6,CZE,no
20160208,2016-0407,Rotterdam,Hard,105138,Roberto Bautista Agut,17,ESP,QF,105373,Martin Klizan,43,SVK,no
20160222,2016-0495,Dubai,Hard,105138,Roberto Bautista Agut,18,ESP,QF,104571,Marcos Baghdatis,57,CYP,no
20160307,2016-M006,Indian Wells Masters,Hard,105138,Roberto Bautista Agut,17,ESP,R32,103852,Feliciano Lopez,21,ESP,no
20160321,2016-M007,Miami Masters,Hard,105138,Roberto Bautista Agut,18,ESP,R16,105453,Kei Nishikori,6,JPN,no
20160411,2016-0410,Monte Carlo Masters,Clay,105138,Roberto Bautista Agut,17,ESP,R16,103819,Roger Federer,3,SUI,no
20160418,2016-0425,Barcelona,Clay,105138,Roberto Bautista Agut,17,ESP,R32,111575,Karen Khachanov,138,RUS,no
20160502,2016-M021,Madrid Masters,Clay,105138,Roberto Bautista Agut,17,ESP,R16,104925,Novak Djokovic,1,SRB,no
20160509,2016-M009,Rome Masters,Clay,105138,Roberto Bautista Agut,17,ESP,R32,104871,Jeremy Chardy,32,FRA,no
20160523,2016-520,Roland Garros,Clay,105138,Roberto Bautista Agut,16,ESP,R16,104925,Novak Djokovic,1,SRB,no
20160613,2016-0311,London,Grass,105138,Roberto Bautista Agut,16,ESP,QF,105683,Milos Raonic,9,CAN,no
20160627,2016-540,Wimbledon,Grass,105138,Roberto Bautista Agut,15,ESP,R32,106071,Bernard Tomic,19,AUS,no
20160808,2016-O16,Olympics,Hard,105138,Roberto Bautista Agut,17,ESP,QF,105223,Juan Martin Del Potro,141,ARG,no
20160815,2016-M024,Cincinnati Masters,Hard,105138,Roberto Bautista Agut,17,ESP,R64,103917,Nicolas Mahut,42,FRA,no
20160822,2016-6242,Winston-Salem,Hard,105138,Roberto Bautista Agut,17,ESP,F,105807,Pablo Carreno Busta,49,ESP,no
20160829,2016-560,Us Open,Hard,105138,Roberto Bautista Agut,17,ESP,R32,106298,Lucas Pouille,25,FRA,no
20160919,2016-0568,St.Petersburg,Hard,105138,Roberto Bautista Agut,16,ESP,SF,104527,Stanislas Wawrinka,3,SUI,no
20161003,2016-M015,Beijing,Hard,105138,Roberto Bautista Agut,18,ESP,R16,106378,Kyle Edmund,54,GBR,no
20161010,2016-5014,Shanghai Masters,Hard,105138,Roberto Bautista Agut,19,ESP,F,104918,Andy Murray,2,GBR,no
20161017,2016-M014,Moscow,Hard,105138,Roberto Bautista Agut,13,ESP,R16,122330,Alexander Bublik,266,RUS,no
20161024,2016-0337,Vienna,Hard,105138,Roberto Bautista Agut,14,ESP,R32,103781,Jurgen Melzer,417,AUT,no
20161031,2016-0352,Paris Masters,Hard,105138,Roberto Bautista Agut,15,ESP,R32,104468,Gilles Simon,23,FRA,no
20160104,2016-M020,Brisbane,Hard,103819,Roger Federer,3,SUI,F,105683,Milos Raonic,14,CAN,no
20160118,2016-580,Australian Open,Hard,103819,Roger Federer,3,SUI,SF,104925,Novak Djokovic,1,SRB,no
20160411,2016-0410,Monte Carlo Masters,Clay,103819,Roger Federer,3,SUI,QF,104542,Jo Wilfried Tsonga,9,FRA,no
20160509,2016-M009,Rome Masters,Clay,103819,Roger Federer,2,SUI,R16,106233,Dominic Thiem,15,AUT,no
20160606,2016-0321,Stuttgart,Grass,103819,Roger Federer,3,SUI,SF,106233,Dominic Thiem,7,AUT,no
20160613,2016-0500,Halle,Grass,103819,Roger Federer,3,SUI,SF,100644,Alexander Zverev,38,GER,no
20160627,2016-540,Wimbledon,Grass,103819,Roger Federer,3,SUI,SF,105683,Milos Raonic,7,CAN,no
20160111,2016-0301,Auckland,Hard,105023,Sam Querrey,60,USA,R16,104545,John Isner,11,USA,no
20160118,2016-580,Australian Open,Hard,105023,Sam Querrey,58,USA,R128,105583,Dusan Lajovic,77,SRB,no
20160208,2016-0402,Memphis,Hard,105023,Sam Querrey,58,USA,SF,105453,Kei Nishikori,7,JPN,no
20160222,2016-M004,Acapulco,Hard,105023,Sam Querrey,43,USA,SF,106233,Dominic Thiem,15,AUT,no
20160307,2016-M006,Indian Wells Masters,Hard,105023,Sam Querrey,36,USA,R32,104542,Jo Wilfried Tsonga,9,FRA,no
20160321,2016-M007,Miami Masters,Hard,105023,Sam Querrey,34,USA,R64,105173,Adrian Mannarino,64,FRA,no
20160404,2016-0717,Houston,Clay,105023,Sam Querrey,35,USA,QF,104338,Juan Monaco,148,ARG,no
20160502,2016-M021,Madrid Masters,Clay,105023,Sam Querrey,37,USA,R16,104745,Rafael Nadal,5,ESP,no
20160509,2016-M009,Rome Masters,Clay,105023,Sam Querrey,36,USA,R64,105077,Albert Ramos,57,ESP,no
20160516,2016-0322,Geneva,Clay,105023,Sam Querrey,37,USA,R32,104198,Guillermo Garcia Lopez,55,ESP,no
20160523,2016-520,Roland Garros,Clay,105023,Sam Querrey,37,USA,R128,106216,Bjorn Fratangelo,103,USA,no
20160606,2016-M010,s-Hertogenbosch,Grass,105023,Sam Querrey,37,USA,SF,103917,Nicolas Mahut,49,FRA,no
20160613,2016-0311,London,Grass,105023,Sam Querrey,32,USA,R32,105138,Roberto Bautista Agut,16,ESP,no
20160620,2016-0741,Nottingham,Grass,105023,Sam Querrey,33,USA,R16,104571,Marcos Baghdatis,40,CYP,no
20160627,2016-540,Wimbledon,Grass,105023,Sam Querrey,41,USA,QF,105683,Milos Raonic,7,CAN,no
20160718,2016-M035,Washington,Hard,105023,Sam Querrey,29,USA,QF,104792,Gael Monfils,17,FRA,no
20160725,2016-0421,Canada Masters,Hard,105023,Sam Querrey,29,USA,R32,105676,David Goffin,11,BEL,no
20160808,2016-7480,Los Cabos,Hard,105023,Sam Querrey,29,USA,R16,105053,Santiago Giraldo,137,COL,no
20160815,2016-M024,Cincinnati Masters,Hard,105023,Sam Querrey,29,USA,R64,104655,Pablo Cuevas,19,URU,no
20160822,2016-6242,Winston-Salem,Hard,105023,Sam Querrey,31,USA,R16,104678,Viktor Troicki,35,SRB,no
20160829,2016-560,Us Open,Hard,105023,Sam Querrey,30,USA,R128,104386,Janko Tipsarevic,250,SRB,no
20161003,2016-M015,Beijing,Hard,105023,Sam Querrey,29,USA,R32,104755,Richard Gasquet,17,FRA,no
20161010,2016-5014,Shanghai Masters,Hard,105023,Sam Querrey,29,USA,R64,106401,Nick Kyrgios,14,AUS,no
20160118,2016-580,Australian Open,Hard,104527,Stanislas Wawrinka,4,SUI,R16,105683,Milos Raonic,14,CAN,no
20160215,2016-0496,Marseille,Hard,104527,Stanislas Wawrinka,4,SUI,QF,105332,Benoit Paire,22,FRA,no
20160307,2016-M006,Indian Wells Masters,Hard,104527,Stanislas Wawrinka,4,SUI,R16,105676,David Goffin,18,BEL,no
20160321,2016-M007,Miami Masters,Hard,104527,Stanislas Wawrinka,4,SUI,R64,105723,Andrey Kuznetsov,51,RUS,no
20160411,2016-0410,Monte Carlo Masters,Clay,104527,Stanislas Wawrinka,4,SUI,QF,104745,Rafael Nadal,5,ESP,no
20160502,2016-M021,Madrid Masters,Clay,104527,Stanislas Wawrinka,4,SUI,R32,106401,Nick Kyrgios,21,AUS,no
20160509,2016-M009,Rome Masters,Clay,104527,Stanislas Wawrinka,4,SUI,R16,104338,Juan Monaco,114,ARG,no
20160523,2016-520,Roland Garros,Clay,104527,Stanislas Wawrinka,4,SUI,SF,104918,Andy Murray,2,GBR,no
20160613,2016-0311,London,Grass,104527,Stanislas Wawrinka,5,SUI,R32,104269,Fernando Verdasco,53,ESP,no
20160627,2016-540,Wimbledon,Grass,104527,Stanislas Wawrinka,5,SUI,R64,105223,Juan Martin Del Potro,165,ARG,no
20160725,2016-0421,Canada Masters,Hard,104527,Stanislas Wawrinka,5,SUI,SF,105453,Kei Nishikori,6,JPN,no
20160815,2016-M024,Cincinnati Masters,Hard,104527,Stanislas Wawrinka,4,SUI,R16,105777,Grigor Dimitrov,34,BUL,no
20160919,2016-0568,St.Petersburg,Hard,104527,Stanislas Wawrinka,3,SUI,F,100644,Alexander Zverev,27,GER,no
20161010,2016-5014,Shanghai Masters,Hard,104527,Stanislas Wawrinka,3,SUI,R16,104468,Gilles Simon,32,FRA,no
20161024,2016-0328,Basel,Hard,104527,Stanislas Wawrinka,3,SUI,QF,104999,Mischa Zverev,72,GER,no
20161031,2016-0352,Paris Masters,Hard,104527,Stanislas Wawrinka,3,SUI,R32,105526,Jan Lennard Struff,91,GER,no
20161114,2016-0605,London,Hard,104527,Stanislas Wawrinka,3,SUI,RR,104918,Andy Murray,1,GBR,no
20161114,2016-0605,London,Hard,104527,Stanislas Wawrinka,3,SUI,RR,105453,Kei Nishikori,5,JPN,no
20160104,2016-M020,Brisbane,Hard,105449,Steve Johnson,32,USA,R32,104678,Viktor Troicki,22,SRB,no
20160111,2016-0301,Auckland,Hard,105449,Steve Johnson,32,USA,R32,105881,Matthew Barton,299,AUS,no
20160118,2016-580,Australian Open,Hard,105449,Steve Johnson,32,USA,R32,103970,David Ferrer,8,ESP,no
20160208,2016-0402,Memphis,Hard,105449,Steve Johnson,29,USA,R16,126203,Taylor Harry Fritz,145,USA,no
20160215,2016-0499,Delray Beach,Hard,105449,Steve Johnson,31,USA,R16,103794,Benjamin Becker,104,GER,no
20160222,2016-M004,Acapulco,Hard,105449,Steve Johnson,34,USA,R32,105238,Alexandr Dolgopolov,32,UKR,no
20160307,2016-M006,Indian Wells Masters,Hard,105449,Steve Johnson,35,USA,R32,105453,Kei Nishikori,6,JPN,no
20160321,2016-M007,Miami Masters,Hard,105449,Steve Johnson,36,USA,R32,104607,Tomas Berdych,7,CZE,no
20160404,2016-0717,Houston,Clay,105449,Steve Johnson,33,USA,R32,105385,Donald Young,85,USA,no
20160502,2016-M021,Madrid Masters,Clay,105449,Steve Johnson,32,USA,R64,105238,Alexandr Dolgopolov,29,UKR,no
20160509,2016-M009,Rome Masters,Clay,105449,Steve Johnson,34,USA,R64,104338,Juan Monaco,114,ARG,no
20160516,2016-0322,Geneva,Clay,105449,Steve Johnson,35,USA,R16,105723,Andrey Kuznetsov,40,RUS,no
20160523,2016-520,Roland Garros,Clay,105449,Steve Johnson,34,USA,R128,104269,Fernando Verdasco,52,ESP,no
20160606,2016-M010,s-Hertogenbosch,Grass,105449,Steve Johnson,39,USA,R16,111578,Stefan Kozlov,196,USA,no
20160613,2016-0311,London,Grass,105449,Steve Johnson,39,USA,QF,105227,Marin Cilic,13,CRO,no
20160627,2016-540,Wimbledon,Grass,105449,Steve Johnson,29,USA,R16,103819,Roger Federer,3,SUI,no
20160711,2016-0315,Newport,Grass,105449,Steve Johnson,25,USA,QF,105385,Donald Young,61,USA,no
20160718,2016-M035,Washington,Hard,105449,Steve Johnson,25,USA,SF,103333,Ivo Karlovic,35,CRO,no
20160725,2016-0421,Canada Masters,Hard,105449,Steve Johnson,21,USA,R64,104926,Fabio Fognini,33,ITA,no
20160808,2016-O16,Olympics,Hard,105449,Steve Johnson,22,USA,QF,104918,Andy Murray,2,GBR,no
20160815,2016-M024,Cincinnati Masters,Hard,105449,Steve Johnson,23,USA,QF,105777,Grigor Dimitrov,34,BUL,no
20160822,2016-6242,Winston-Salem,Hard,105449,Steve Johnson,21,USA,R16,104269,Fernando Verdasco,47,ESP,no
20160829,2016-560,Us Open,Hard,105449,Steve Johnson,22,USA,R64,105223,Juan Martin Del Potro,142,ARG,no
20161003,2016-M015,Beijing,Hard,105449,Steve Johnson,23,USA,R32,105777,Grigor Dimitrov,20,BUL,no
20161010,2016-5014,Shanghai Masters,Hard,105449,Steve Johnson,24,USA,R32,104918,Andy Murray,2,GBR,no
20161017,2016-0429,Stockholm,Hard,105449,Steve Johnson,24,USA,R32,105430,Radu Albot,103,MDA,no
20161024,2016-0337,Vienna,Hard,105449,Steve Johnson,31,USA,R32,103333,Ivo Karlovic,23,CRO,no
20161031,2016-0352,Paris Masters,Hard,105449,Steve Johnson,33,USA,R32,104755,Richard Gasquet,19,FRA,no
20160104,2016-0451,Doha,Hard,104559,Teymuraz Gabashvili,50,RUS,R16,105011,Illya Marchenko,94,UKR,no
20160111,2016-M001,Sydney,Hard,104559,Teymuraz Gabashvili,50,RUS,SF,104678,Viktor Troicki,22,SRB,no
20160118,2016-580,Australian Open,Hard,104559,Teymuraz Gabashvili,44,RUS,R128,104312,Andreas Seppi,29,ITA,no
20160208,2016-0407,Rotterdam,Hard,104559,Teymuraz Gabashvili,44,RUS,R32,103917,Nicolas Mahut,54,FRA,no
20160215,2016-0496,Marseille,Hard,104559,Teymuraz Gabashvili,44,RUS,R16,106401,Nick Kyrgios,41,AUS,no
20160222,2016-0495,Dubai,Hard,104559,Teymuraz Gabashvili,47,RUS,R32,105015,Franco Skugor,188,CRO,no
20160307,2016-M006,Indian Wells Masters,Hard,104559,Teymuraz Gabashvili,48,RUS,R128,106216,Bjorn Fratangelo,149,USA,no
20160321,2016-M007,Miami Masters,Hard,104559,Teymuraz Gabashvili,49,RUS,R128,106298,Lucas Pouille,88,FRA,no
20160404,2016-0360,Marrakech,Clay,104559,Teymuraz Gabashvili,51,RUS,R32,104593,Daniel Gimeno Traver,102,ESP,no
20160411,2016-0410,Monte Carlo Masters,Clay,104559,Teymuraz Gabashvili,52,RUS,R64,106210,Jiri Vesely,55,CZE,no
20160418,2016-0425,Barcelona,Clay,104559,Teymuraz Gabashvili,54,RUS,R32,105332,Benoit Paire,22,FRA,no
20160425,2016-7163,Istanbul,Clay,104559,Teymuraz Gabashvili,53,RUS,R32,106000,Damir Dzumhur,79,BIH,no
20160502,2016-M021,Madrid Masters,Clay,104559,Teymuraz Gabashvili,57,RUS,R64,104797,Denis Istomin,79,UZB,no
20160509,2016-M009,Rome Masters,Clay,104559,Teymuraz Gabashvili,60,RUS,R64,104678,Viktor Troicki,24,SRB,no
20160516,2016-0322,Geneva,Clay,104559,Teymuraz Gabashvili,80,RUS,R32,105077,Albert Ramos,53,ESP,no
20160523,2016-520,Roland Garros,Clay,104559,Teymuraz Gabashvili,79,RUS,R32,104545,John Isner,17,USA,no
20160613,2016-0500,Halle,Grass,104559,Teymuraz Gabashvili,95,RUS,R16,106233,Dominic Thiem,7,AUT,no
20160620,2016-0741,Nottingham,Grass,104559,Teymuraz Gabashvili,104,RUS,R64,104022,Mikhail Youzhny,73,RUS,no
20160627,2016-540,Wimbledon,Grass,104559,Teymuraz Gabashvili,103,RUS,R128,104273,Edouard Roger Vasselin,186,FRA,no
20160718,2016-0439,Umag,Clay,104559,Teymuraz Gabashvili,101,RUS,R16,105807,Pablo Carreno Busta,56,ESP,no
20160808,2016-O16,Olympics,Hard,104559,Teymuraz Gabashvili,108,RUS,R64,105430,Radu Albot,92,MDA,no
20160829,2016-560,Us Open,Hard,104559,Teymuraz Gabashvili,105,RUS,R128,104926,Fabio Fognini,38,ITA,no
20160104,2016-M020,Brisbane,Hard,105064,Thomaz Bellucci,37,BRA,R32,105676,David Goffin,16,BEL,no
20160111,2016-M001,Sydney,Hard,105064,Thomaz Bellucci,37,BRA,R32,105238,Alexandr Dolgopolov,36,UKR,no
20160118,2016-580,Australian Open,Hard,105064,Thomaz Bellucci,37,BRA,R64,105449,Steve Johnson,32,USA,no
20160201,2016-7161,Quito,Clay,105064,Thomaz Bellucci,35,BRA,F,103607,Victor Estrella,58,DOM,no
20160215,2016-M052,Rio de Janeiro,Clay,105064,Thomaz Bellucci,32,BRA,R32,105238,Alexandr Dolgopolov,33,UKR,no
20160222,2016-0533,Sao Paulo,Clay,105064,Thomaz Bellucci,35,BRA,R16,106148,Roberto Carballes Baena,122,ESP,no
20160307,2016-M006,Indian Wells Masters,Hard,105064,Thomaz Bellucci,33,BRA,R64,106432,Borna Coric,47,CRO,no
20160321,2016-M007,Miami Masters,Hard,105064,Thomaz Bellucci,35,BRA,R64,105062,Mikhail Kukushkin,90,KAZ,no
20160411,2016-0410,Monte Carlo Masters,Clay,105064,Thomaz Bellucci,35,BRA,R64,104198,Guillermo Garcia Lopez,38,ESP,no
20160418,2016-0425,Barcelona,Clay,105064,Thomaz Bellucci,35,BRA,R32,100644,Alexander Zverev,51,GER,no
20160425,2016-0308,Munich,Clay,105064,Thomaz Bellucci,35,BRA,R16,104471,Ivan Dodig,75,CRO,no
20160502,2016-M021,Madrid Masters,Clay,105064,Thomaz Bellucci,36,BRA,R64,105683,Milos Raonic,10,CAN,no
20160509,2016-M009,Rome Masters,Clay,105064,Thomaz Bellucci,37,BRA,R16,104925,Novak Djokovic,1,SRB,no
20160516,2016-0322,Geneva,Clay,105064,Thomaz Bellucci,39,BRA,R16,105643,Federico Delbonis,33,ARG,no
20160523,2016-520,Roland Garros,Clay,105064,Thomaz Bellucci,57,BRA,R128,104755,Richard Gasquet,12,FRA,no
20160620,2016-0741,Nottingham,Grass,105064,Thomaz Bellucci,62,BRA,R64,105357,John Millman,67,AUS,no
20160627,2016-540,Wimbledon,Grass,105064,Thomaz Bellucci,62,BRA,R64,105023,Sam Querrey,41,USA,no
20160718,2016-0314,Gstaad,Clay,105064,Thomaz Bellucci,49,BRA,R16,104460,Dustin Brown,99,GER,no
20160808,2016-O16,Olympics,Hard,105064,Thomaz Bellucci,54,BRA,QF,104745,Rafael Nadal,5,ESP,no
20160829,2016-560,Us Open,Hard,105064,Thomaz Bellucci,65,BRA,R128,105723,Andrey Kuznetsov,47,RUS,no
20160926,2016-6967,Shenzhen,Hard,105064,Thomaz Bellucci,81,BRA,SF,104607,Tomas Berdych,9,CZE,no
20161017,2016-M014,Moscow,Hard,105064,Thomaz Bellucci,62,BRA,QF,104259,Philipp Kohlschreiber,32,GER,no
20160916,2016-M-DC-2016-WG-PO-BEL-BRA-01,Davis Cup WG PO: BEL vs BRA,Hard,105064,Thomaz Bellucci,79,BRA,RR,104327,Steve Darcis,103,BEL,no
20160916,2016-M-DC-2016-WG-PO-BEL-BRA-01,Davis Cup WG PO: BEL vs BRA,Hard,105064,Thomaz Bellucci,79,BRA,RR,106167,Joris De Loore,190,BEL,no
20160104,2016-0451,Doha,Hard,104607,Tomas Berdych,6,CZE,SF,104925,Novak Djokovic,1,SRB,no
20160118,2016-580,Australian Open,Hard,104607,Tomas Berdych,6,CZE,QF,103819,Roger Federer,3,SUI,no
20160215,2016-0496,Marseille,Hard,104607,Tomas Berdych,8,CZE,SF,106401,Nick Kyrgios,41,AUS,no
20160222,2016-0495,Dubai,Hard,104607,Tomas Berdych,7,CZE,QF,106401,Nick Kyrgios,33,AUS,no
20160307,2016-M006,Indian Wells Masters,Hard,104607,Tomas Berdych,7,CZE,R16,105683,Milos Raonic,14,CAN,no
20160321,2016-M007,Miami Masters,Hard,104607,Tomas Berdych,7,CZE,QF,104925,Novak Djokovic,1,SRB,no
20160411,2016-0410,Monte Carlo Masters,Clay,104607,Tomas Berdych,7,CZE,R32,106000,Damir Dzumhur,99,BIH,no
20160502,2016-M021,Madrid Masters,Clay,104607,Tomas Berdych,8,CZE,QF,104918,Andy Murray,2,GBR,no
20160509,2016-M009,Rome Masters,Clay,104607,Tomas Berdych,8,CZE,R16,105676,David Goffin,13,BEL,no
20160523,2016-520,Roland Garros,Clay,104607,Tomas Berdych,8,CZE,QF,104925,Novak Djokovic,1,SRB,no
20160613,2016-0500,Halle,Grass,104607,Tomas Berdych,8,CZE,R32,104571,Marcos Baghdatis,42,CYP,no
20160627,2016-540,Wimbledon,Grass,104607,Tomas Berdych,9,CZE,SF,104918,Andy Murray,2,GBR,no
20160725,2016-0421,Canada Masters,Hard,104607,Tomas Berdych,8,CZE,QF,104925,Novak Djokovic,1,SRB,no
20160815,2016-M024,Cincinnati Masters,Hard,104607,Tomas Berdych,8,CZE,R16,105227,Marin Cilic,14,CRO,no
20160919,2016-0568,St.Petersburg,Hard,104607,Tomas Berdych,9,CZE,SF,100644,Alexander Zverev,27,GER,no
20161003,2016-0329,Tokyo,Hard,104607,Tomas Berdych,9,CZE,R32,104180,Gilles Muller,36,LUX,no
20161010,2016-5014,Shanghai Masters,Hard,104607,Tomas Berdych,9,CZE,R32,104719,Marcel Granollers,43,ESP,no
20161024,2016-0337,Vienna,Hard,104607,Tomas Berdych,10,CZE,R32,105932,Nikoloz Basilashvili,107,RUS,no
20161031,2016-0352,Paris Masters,Hard,104607,Tomas Berdych,11,CZE,QF,104918,Andy Murray,2,GBR,no
20160304,2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,104607,Tomas Berdych,7,CZE,RR,104259,Philipp Kohlschreiber,30,GER,no
20160111,2016-M001,Sydney,Hard,103990,Tommy Robredo,43,ESP,R16,104678,Viktor Troicki,22,SRB,no
20160118,2016-580,Australian Open,Hard,103990,Tommy Robredo,42,ESP,R64,105683,Milos Raonic,14,CAN,no
20160208,2016-0407,Rotterdam,Hard,103990,Tommy Robredo,39,ESP,R32,105373,Martin Klizan,43,SVK,no
20160222,2016-0495,Dubai,Hard,103990,Tommy Robredo,41,ESP,R32,104925,Novak Djokovic,1,SRB,no
20160919,2016-0341,Metz,Hard,103990,Tommy Robredo,251,ESP,R32,105526,Jan Lennard Struff,87,GER,no
